Task_Duration_Days,Labor_Required,Equipment_Units,Material_Cost_USD,Start_Constraint,Risk_Level,Resource_Constraint_Score,Site_Constraint_Score,Dependency_Count,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,Delay_Days
22,14,3,87638.23,5,1,0.34,0.83,3,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,15.66356021996743
26,2,6,97123.08,20,1,0.66,0.72,1,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,12.21491661945121
28,11,8,18538.2,24,2,0.92,0.7,2,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,15.688364680207311
85,16,4,72484.54,29,1,0.46,0.59,1,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,63.913725596907526
49,19,8,4988.27,6,1,0.74,0.6,4,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,13.0633685713722
71,6,2,41136.86,23,1,0.35,0.61,2,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,9.46892070299053
81,19,9,52112.05,0,1,0.7,0.6,3,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,8.639923676108557
84,5,9,58483.88,26,2,0.47,0.54,3,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,17.86509092817079
49,4,8,93657.79,17,0,0.37,0.89,3,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,15.542891310855842
20,15,1,67552.82,23,1,0.45,0.69,0,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,10.586244809148871
86,4,2,48646.52,27,2,0.34,0.72,2,31.433333333333334,30.266666666666666,23.636666666666667,26.673333333333336,33.86,26.21333333333333,29.623333333333335,20.294,0.25666666666666665,0.25666666666666665,0.0,1.5666666666666667,17.416666666666668,36.85,46.166666666666664,4.651333333333333,12.923248162927763
63,10,6,81157.83,24,2,0.92,0.8,2,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,15.74155737846575
61,3,5,95102.75,19,1,0.52,0.27,0,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,4.775365309888752
49,5,9,3184.55,11,1,0.4,0.17,2,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,18.703022740204553
71,6,5,98269.61,15,0,0.56,0.49,0,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,11.73472563401395
1,8,2,9527.08,9,2,0.46,0.51,1,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,14.327774482233414
13,7,4,81624.29,26,2,0.8,0.76,4,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,21.491987041349795
87,10,9,28753.14,9,2,0.98,0.46,3,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,16.232648230487392
51,6,1,14085.79,13,1,0.55,0.56,0,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,13.852752924737066
56,14,1,44545.71,24,2,0.89,0.52,0,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,9.590891427689641
83,4,7,64751.7,19,2,0.65,0.13,0,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,12.016413858886112
62,13,3,38714.23,9,2,0.33,0.59,1,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,14.235641299854606
32,17,2,6401.98,9,1,0.75,0.76,0,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,12.391901879564664
30,7,9,60346.65,25,1,0.61,0.23,4,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,7.9138556480144615
29,4,3,90337.92,24,1,0.72,0.58,4,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,14.219628609508908
49,14,2,38938.32,10,0,0.91,0.57,3,39.7,28.83,22.253333333333334,25.67,34.913333333333334,26.383333333333333,30.616666666666667,20.032666666666668,0.5633333333333332,0.5633333333333332,0.0,3.1,7.319999999999999,18.490000000000002,163.93333333333334,3.975333333333333,10.043075894432445
45,3,8,22416.94,22,1,0.55,0.23,1,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,7.119197013411873
30,5,6,44815.16,1,1,0.92,0.2,4,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,7.518798179164596
16,16,6,5787.91,24,1,0.8,0.88,2,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,15.440123338170462
40,4,7,82228.27,19,1,0.59,0.41,2,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,9.578392884680147
19,2,7,82807.74,7,2,0.68,0.28,2,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,21.76178713595406
18,18,6,59212.05,29,2,0.46,0.24,0,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,63.62963498926115
1,19,4,35957.19,22,2,0.99,0.63,0,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,14.47944364148405
78,19,9,80178.55,28,1,0.73,0.59,2,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,10.522386450033318
47,17,6,55914.02,6,2,0.24,0.61,3,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,16.23898738469984
66,14,4,82767.3,7,1,0.46,0.17,3,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,13.98056477870692
38,19,3,63514.42,0,1,0.7,0.81,0,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,13.172490559807876
51,13,4,78656.14,20,1,0.25,0.41,2,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,7.237113339273622
63,12,3,60257.74,1,1,0.22,0.35,3,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,6.77128269084301
4,6,2,41999.97,17,1,0.56,0.47,0,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,15.543174560063552
1,4,5,95836.64,14,2,0.47,0.41,2,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,14.108003429516899
8,19,2,54570.27,0,2,0.55,0.79,1,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,17.95747490900347
29,16,6,60903.86,4,0,0.41,0.84,2,6.366666666666666,27.506666666666668,21.0,24.19,30.02,22.923333333333336,26.07,22.589666666666666,0.07666666666666666,0.07666666666666666,0.0,0.4666666666666667,15.903333333333332,32.46666666666667,145.63333333333333,4.755333333333334,7.877582427898568
55,13,3,22828.28,1,1,0.33,0.34,2,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,6.82222446181116
3,4,6,62939.43,19,1,0.75,0.79,4,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,14.411156781982324
32,17,9,57589.16,2,1,0.61,0.73,4,51.13333333333333,28.14,22.793333333333333,25.113333333333333,32.153333333333336,25.793333333333333,28.5,16.794333333333334,0.9433333333333334,0.9433333333333334,0.0,4.433333333333334,14.323333333333332,30.470000000000002,44.43333333333333,3.5106666666666664,12.672935576359201
10,1,1,19299.0,18,0,0.36,0.84,1,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,14.40971694167113
74,18,6,6899.12,17,2,0.46,0.3,1,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,17.558411481870163
83,17,9,60831.57,28,2,0.67,0.56,2,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,13.340816651037882
34,15,4,76605.53,21,1,0.26,0.32,3,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,7.518063259218939
87,11,2,52816.74,17,2,0.32,0.76,1,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,20.25229509095603
55,13,4,23450.49,13,1,0.26,0.1,2,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,7.9179485340731794
32,1,1,66985.68,29,2,0.85,0.55,0,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,67.67300623454713
50,17,3,8930.47,23,0,0.8,0.37,4,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,2.3438427330358285
7,6,9,44741.54,7,0,0.8,0.36,3,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,15.960712106940598
8,4,5,17173.31,28,2,0.77,0.62,2,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,15.483876634943313
65,16,6,19261.45,29,1,0.74,0.78,0,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,67.28206826495905
57,15,3,21027.1,11,0,0.58,0.59,4,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,18.115871201096994
67,15,5,39284.0,20,2,0.71,0.78,0,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,18.706210644960766
88,6,8,6063.87,9,1,0.23,0.31,2,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,9.647836753971863
87,15,6,40381.55,22,1,0.7,0.52,1,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,9.109225021645454
59,14,4,51659.04,19,1,0.82,0.46,4,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,9.223446254548426
72,11,2,48846.13,16,1,0.6,0.11,0,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,10.554947043554582
54,7,9,38895.63,10,1,0.49,0.55,1,39.7,28.83,22.253333333333334,25.67,34.913333333333334,26.383333333333333,30.616666666666667,20.032666666666668,0.5633333333333332,0.5633333333333332,0.0,3.1,7.319999999999999,18.490000000000002,163.93333333333334,3.975333333333333,11.299956772155223
67,9,1,84075.51,1,2,0.42,0.63,3,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,15.347554203472491
51,16,1,15387.34,25,1,0.71,0.57,2,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,9.407012468289867
8,5,4,51063.98,25,1,0.75,0.69,2,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,10.905648623673576
34,10,7,7142.1,3,2,0.9,0.56,4,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,12.529425425633793
35,18,1,8044.41,0,0,0.47,0.15,0,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,4.524365114780409
88,3,9,57812.72,14,2,0.82,0.19,3,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,7.5142051469130715
78,13,4,57035.82,12,1,0.65,0.58,4,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,15.307308869972804
32,11,3,87925.32,7,0,0.91,0.32,4,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,13.742389101646202
46,17,1,56229.49,24,0,0.62,0.16,0,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,3.362386565416662
16,13,4,96019.31,3,1,0.61,0.44,3,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,9.250908815895292
68,6,9,5820.79,9,1,0.66,0.54,0,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,14.091613109010602
37,17,6,10702.76,18,2,0.8,0.36,2,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,14.976430730300866
54,13,6,5362.52,17,0,0.97,0.68,1,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,14.711824576669036
85,19,1,19342.41,4,0,0.26,0.62,2,6.366666666666666,27.506666666666668,21.0,24.19,30.02,22.923333333333336,26.07,22.589666666666666,0.07666666666666666,0.07666666666666666,0.0,0.4666666666666667,15.903333333333332,32.46666666666667,145.63333333333333,4.755333333333334,6.340312753443697
14,19,2,54585.74,29,0,0.24,0.37,2,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,61.251057024993415
55,10,6,64911.65,18,2,0.95,0.7,4,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,18.285269038122397
48,3,2,5512.93,25,2,0.62,0.62,2,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,15.02473106534054
82,14,3,94651.12,22,1,0.69,0.61,3,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,11.783998654731482
7,19,4,84374.37,26,1,0.59,0.54,2,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,12.59403197951058
74,5,5,30364.64,21,1,0.27,0.11,3,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,4.562068511683437
7,5,9,8641.57,15,2,0.81,0.66,0,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,19.065268950399858
33,17,4,17818.82,0,2,0.8,0.4,4,9.933333333333334,28.84,22.483333333333334,25.506666666666668,32.15,24.89333333333333,28.2,19.875,0.05,0.05,0.0,0.26666666666666666,15.586666666666666,33.75,44.266666666666666,4.4093333333333335,11.965717207968664
23,10,9,13567.5,11,2,0.45,0.85,3,59.93333333333333,28.80666666666667,22.923333333333336,25.496666666666666,35.016666666666666,27.523333333333333,30.466666666666665,19.56833333333333,5.35,5.35,0.0,7.166666666666667,9.033333333333333,22.42666666666667,32.53333333333333,3.852333333333333,27.679496997557266
85,5,3,13205.09,23,1,0.44,0.75,2,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,14.239152008525698
19,4,8,52337.61,1,2,0.87,0.57,4,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,17.882451169053695
19,6,1,25338.9,20,1,0.26,0.3,4,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,6.563762322488249
36,4,9,36455.83,24,1,0.9,0.26,3,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,4.665295530631384
29,7,9,98961.03,7,2,0.41,0.37,3,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,22.28757692747311
60,7,2,68747.11,17,2,0.67,0.48,1,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,22.76289733981481
82,18,4,94949.09,24,0,0.95,0.34,1,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,2.9744881480454035
2,3,8,15113.1,15,1,0.74,0.51,4,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,16.418675208166103
1,1,7,38831.81,4,1,0.53,0.23,1,6.366666666666666,27.506666666666668,21.0,24.19,30.02,22.923333333333336,26.07,22.589666666666666,0.07666666666666666,0.07666666666666666,0.0,0.4666666666666667,15.903333333333332,32.46666666666667,145.63333333333333,4.755333333333334,8.929884554447995
